"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles"
"CHEMBL1201356";"METHYLERGONOVINE";"ERGOTYL|METHYLERGOMETRINE|METHYLERGONOVINE";"";"4.0";"Tulex Pharmaceuticals Inc|Teva Pharmaceuticals Usa Inc|American Regent Inc|Novel Laboratories Inc|Edison Therapeutics Llc|Granules Pharmaceuticals Inc|Amneal Pharmaceuticals Of New York Llc|Breckenridge Pharmaceutical Inc|Rising Pharma Holdings Inc";"'-erg-; -vin-'";"";"ergot alkaloid deriviatives; vinca alkaloids";"'-erg-(-erg-); -vin-(-vin-)'";"1946";"G02AB01";"G02AB - Ergot alkaloids";"G02A - UTEROTONICS";"G02 - OTHER GYNECOLOGICALS";"G - GENITO URINARY SYSTEM AND SEX HORMONES";"Oxytocic";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"1";"0";"0";"Prescription Only";"CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1"
"CHEMBL1200826";"LITHIUM CARBONATE";"CAMCOLIT 250|CAMCOLIT 400|CP-15,467-61|CP-15467-61|CP-1546761|ESKALITH CR|Eskalith|LISKONUM|LITHANE|LITHIUM CARBONATE|LITHONATE|LITHOTABS|Lithobid|NSC-16895|PHASAL";"CP-15,467-61|CP-15467-61|CP-1546761|NSC-16895";"4.0";"Heritage Pharma Labs Inc|Sun Pharmaceutical Industries Inc|Watson Laboratories Inc|Noven Therapeutics Llc|Jds Pharmaceuticals Llc|Mylan Pharmaceuticals Inc|Able Laboratories Inc|Unique Pharmaceutical Laboratories A Division Of J.B. Chemicals And Pharmaceuticals Ltd|Ani Pharmaceuticals Inc|Glenmark Generics Ltd";"";"1968";"";"";"1970";"N05AN01";"N05AN - Lithium";"N05A - ANTIPSYCHOTICS";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"Antimanic";"None";"1:Synthetic Small Molecule";"0";"0";"Unknown";"0";"1";"0";"0";"1";"Prescription Only";"O=C([O-])[O-].[Li+].[Li+]"
"CHEMBL1200830";"FERROUS SULFATE";"COPPERAS|FEOSPAN|FER-IN-SOL|FERR SULF, DRIED|FERROGRAD|FERROSI SULFAS|FERROUS II SULFATE HEPTAHYDRATE|FERROUS SULFATE|FERROUS SULFATE (1:1)|FERROUS SULFATE ANHYDROUS|FERROUS SULFATE HEPTAHYDRATE|FERROUS SULFATE HYDRATE|FERROUS SULFATE, ANHYDROUS|FERROUS SULFATE, EXSICCATED|FERROUS SULFATE,DRIED|FERROUS SULPHATE|FERROUS SULPHATE (1:1)|FERROUS SULPHATE ANHYDROUS|FERROUS SULPHATE HEPTAHYDRATE|FERROUS SULPHATE, ANHYDROUS|FERRUM SULPHURICUM|FESOFOR|Feosol|Fer-In-Sol|Fero-Gradumet|GREEN VITRIOL|HAEMOFORT|IRON (AS FERROUS SULFATE)|IRON (AS SULPHATE)|IRON SULFATE (FESO4)|IRON SULPHATE (FESO4)|IRON VITRIOL|IRONATE|Mol-Iron|Monsels Solution|NSC-146177|NSC-57631|Natabec|PRESFERSUL|SULFERROUS|Slow-Fe";"NSC-146177|NSC-57631";"4.0";"Lederle Laboratories Div American Cyanamid Co";"";"";"";"";"";"B03AD03 | B03AA07";"B03AD - Iron in combination with folic acid | B03AA - Iron bivalent, oral preparations";"B03A - IRON PREPARATIONS | B03A - IRON PREPARATIONS";"B03 - ANTIANEMIC PREPARATIONS | B03 - ANTIANEMIC PREPARATIONS";"B - BLOOD AND BLOOD FORMING ORGANS | B - BLOOD AND BLOOD FORMING ORGANS";"Hematinic";"None";"9:Inorganic";"0";"0";"Unknown";"0";"1";"0";"0";"1";"Discontinued";""
"CHEMBL2218860";"GADOBUTROL";"BAY86-4875|GADAVIST|GADOBUTROL|GADOGRAF|GADOVIST|PROTOVIST|ZK 135079|ZK-135079";"BAY86-4875|ZK 135079|ZK-135079";"4.0";"Bayer Healthcare Pharmaceuticals Inc";"'gado-'";"2010";"gadolinium derivatives (principally for diagnostic use)";"'gado-(gado-)'";"2011";"V08CA09";"V08CA - Paramagnetic contrast media";"V08C - MAGNETIC RESONANCE IMAGING CONTRAST MEDIA";"V08 - CONTRAST MEDIA";"V - VARIOUS";"";"None";"1:Synthetic Small Molecule";"0";"0";"Unknown";"0";"0";"1";"0";"1";"Prescription Only";""
"CHEMBL1743062";"RAMUCIRUMAB";"1121B|CYRAMZA|IMC-1121B|LY3009806|RAMUCIRUMAB";"1121B|IMC-1121B|LY3009806";"4.0";"";"'-mab'";"2008";"monoclonal antibodies";"'-mab(-mab)'";"2014";"L01FG02";"L01FG - VEGF/VEGFR (Vascular Endothelial Growth Factor) inhibitors";"L01F - MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES";"L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"6:Antibody";"0";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";""
"CHEMBL1200928";"ZINC ACETATE";"E650|Galzin|NPC-02|NSC-75801|ZINC ACETATE DIHYDRATE|ZINC ACETATE HYDRATE|Zinc acetate";"NPC-02|NSC-75801";"4.0";"Teva Pharmaceuticals Usa Inc|Armour Pharmaceutical Co";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"1";"1";"0";"0";"Prescription Only";"CC(=O)[O-].CC(=O)[O-].[Zn+2]"
"CHEMBL1201496";"INSULIN ASPART";"B28-ASP-INSULIN|FIASP|FIASP FLEXTOUCH|FIASP PENFILL|INA-X14|INS NOVORAPID|INSULIN ASPART|INSULIN ASPART RECOMBINANT|INSULIN X14|NOVOLOG|NOVOLOG FLEXPEN|NOVOLOG FLEXTOUCH|NOVOLOG INNOLET|NOVOLOG PENFILL";"B28-ASP-INSULIN|INA-X14|INSULIN X14";"4.0";"Novo Nordisk Inc";"";"1998";"";"";"2000";"A10AD05 | A10AB05";"A10AD - Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting | A10AB - Insulins and analogues for injection, fast-acting";"A10A - INSULINS AND ANALOGUES | A10A - INSULINS AND ANALOGUES";"A10 - DRUGS USED IN DIABETES | A10 - DRUGS USED IN DIABETES";"A - ALIMENTARY TRACT AND METABOLISM | A - ALIMENTARY TRACT AND METABOLISM";"";"None";"5:Oligopeptide";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";""
"CHEMBL2218916";"DURAPATITE";"Alveograf|DURAPATITE|HYDROXYAPATITE|OSSOPAN|OSSOPAN 200|OSSOPAN 800|Periograf|TRIBASIC CALCIUM PHOSPHATE|WIN 40350|WIN-40350";"WIN 40350|WIN-40350";"4.0";"";"";"1976";"";"";"";"";"";"";"";"";"Prosthetic Aid";"None";"9:Inorganic";"0";"0";"Unknown";"0";"0";"0";"0";"0";"Unknown";"O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[OH-]"
"CHEMBL1682";"SORBITOL";"7B5697N|D-GLUCITOL|D-GLUCITOL SYRUP|D-SORBITOL|E 420|E-420(I)|E420|FEMA NO. 3029|GLUCITOL, D-|INS NO.420(I)|INS-420(I)|ISOMALT IMPURITY, SORBITOL-|NEOSORB P 60W|NSC-25944|SORBITOL|SORBITOL (E420)|SORBITOL SOLUTIONS|Sorbitol";"7B5697N|E 420|FEMA NO. 3029|NSC-25944";"4.0";"Icu Medical Inc|Hospira Inc|B Braun Medical Inc|Baxter Healthcare Corp";"";"";"";"";"";"V04CC01 | B05CX02 | A06AD18 | A06AG07";"V04CC - Tests for bile duct patency | B05CX - Other irrigating solutions | A06AD - Osmotically acting laxatives | A06AG - Enemas";"V04C - OTHER DIAGNOSTIC AGENTS | B05C - IRRIGATING SOLUTIONS | A06A - DRUGS FOR CONSTIPATION | A06A - DRUGS FOR CONSTIPATION";"V04 - DIAGNOSTIC AGENTS | B05 - BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS | A06 - DRUGS FOR CONSTIPATION | A06 - DRUGS FOR CONSTIPATION";"V - VARIOUS | B - BLOOD AND BLOOD FORMING ORGANS | A - ALIMENTARY TRACT AND METABOLISM | A - ALIMENTARY TRACT AND METABOLISM";"Pharmaceutic Aid (flavor); Pharmaceutic Aid (tablet excipient)";"None";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Prescription Only";"OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO"
"CHEMBL20883";"TEGAFUR";"ATILLON|BMS-200604|CITOFUR|COPAROGIN|EXONAL|FENTAL|FRANROSE|FT-207|FTORAFUR|FULAID|FULFEEL|FURAFLUOR|FUROFUTRAN|FUTRAFUL|J356.722B|LAMAR|LIFRIL|MJF-12264|NEBERK|NITOBANIL|NSC-148958|SINOFLUROL|SUNFURAL|TEFSIEL C|TEGAFUR|TEGAFUR-URACIL|UFTORAL|YOUFUDING";"BMS-200604|FT-207|J356.722B|MJF-12264|NSC-148958";"4.0";"";"";"1979";"";"";"";"L01BC03 | L01BC53";"L01BC - Pyrimidine analogues | L01BC - Pyrimidine analogues";"L01B - ANTIMETABOLITES | L01B - ANTIMETABOLITES";"L01 - ANTINEOPLASTIC AGENTS | L01 - ANTINEOPLASTIC AGENTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Antineoplastic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"O=c1[nH]c(=O)n(C2CCCO2)cc1F"
"CHEMBL1201202";"FONDAPARINUX";"FONDAPARINUX|Fondaparinux";"";"4.0";"Mylan Ireland Ltd|Scinopharm Taiwan Ltd|Eugia Pharma Specialities Ltd|Dr Reddys Laboratories Ltd|Jiangsu Hengrui Pharmaceuticals Co Ltd";"'-parinux'";"2001";"antihrombotic indirect selective synthetic factor Xa inhibitors";"'-parinux(-parinux)'";"2001";"B01AX05";"B01AX - Other antithrombotic agents";"B01A - ANTITHROMBOTIC AGENTS";"B01 - ANTITHROMBOTIC AGENTS";"B - BLOOD AND BLOOD FORMING ORGANS";"";"None";"3:Oligosaccharide";"0";"0";"Single Stereoisomer";"0";"0";"1";"0";"1";"Prescription Only";"CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O"
"CHEMBL2107834";"RIOCIGUAT";"ADEMPAS|BAY 63-2521|BAY-63-2521|RIOCIGUAT";"BAY 63-2521|BAY-63-2521";"4.0";"Bayer Healthcare Pharmaceuticals Inc|Msn Laboratories Private Ltd";"'-ciguat'";"2012";"guanaline cyclase activators";"'-ciguat(-ciguat)'";"2013";"C02KX05";"C02KX - Antihypertensives for pulmonary arterial hypertension";"C02K - OTHER ANTIHYPERTENSIVES";"C02 - ANTIHYPERTENSIVES";"C - CARDIOVASCULAR SYSTEM";"";"US-7173037-B2";"1:Synthetic Small Molecule";"1";"1";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N"
"CHEMBL1201233";"METHYLDOPATE";"METHYLDOPATE|Methyldopate";"";"4.0";"Baxter Healthcare Corp Anesthesia And Critical Care|Hospira Inc|Smith And Nephew Solopak Div Smith And Nephew|Abraxis Pharmaceutical Products|Teva Parenteral Medicines Inc|American Regent Inc|Merck And Co Inc|Marsam Pharmaceuticals Llc";"";"1963";"";"";"1962";"";"";"";"";"";"Antihypertensive";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"1";"0";"1";"0";"0";"Prescription Only";"CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1"
"CHEMBL1201286";"OXYPHENONIUM";"OXYPHENONIUM|OXYPHENONIUM CATION|OXYPHENONIUM ION|Oxyphenonium";"";"4.0";"Novartis Pharmaceuticals Corp";"'-ium; -onium'";"";"quaternary ammonium derivatives; quaternary ammonium derivatives";"'-ium(-ium); -onium(-onium)'";"1982";"A03AB53 | A03AB03";"A03AB - Synthetic anticholinergics, quaternary ammonium compounds | A03AB - Synthetic anticholinergics, quaternary ammonium compounds";"A03A - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS | A03A - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS | A03 - DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS";"A - ALIMENTARY TRACT AND METABOLISM | A - ALIMENTARY TRACT AND METABOLISM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Discontinued";"CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1"
"CHEMBL1201293";"ACAMPROSATE";"ACAMPROSATE";"";"4.0";"Glenmark Generics Ltd|Barr Laboratories Inc Sub Teva Pharmaceuticals Usa|Mylan Pharmaceuticals Inc|Zydus Pharmaceuticals Usa Inc|Forest Laboratories Inc";"";"2002";"";"";"2004";"N07BB03";"N07BB - Drugs used in alcohol dependence";"N07B - DRUGS USED IN ADDICTIVE DISORDERS";"N07 - OTHER NERVOUS SYSTEM DRUGS";"N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"CC(=O)NCCCS(=O)(=O)O"
"CHEMBL1201301";"MANGAFODIPIR";"MANGAFODIPIR";"";"4.0";"Ic Targets As";"";"1994";"";"";"1997";"V08CA05";"V08CA - Paramagnetic contrast media";"V08C - MAGNETIC RESONANCE IMAGING CONTRAST MEDIA";"V08 - CONTRAST MEDIA";"V - VARIOUS";"";"None";"1:Synthetic Small Molecule";"0";"0";"Unknown";"0";"0";"1";"0";"0";"Discontinued";""
"CHEMBL620";"CLIDINIUM";"CLIDINIUM CATION|CLIDINIUM ION|Clidinium";"";"4.0";"Micro Labs Ltd|Teva Pharmaceuticals Usa Inc|Alkem Laboratories Ltd|Misemer Pharmaceuticals Inc|Hoffmann La Roche Inc|Chartwell Rx Sciences Llc|Dr Reddys Laboratories Ltd|Corepharma Llc|Amneal Eu Ltd|Nuvo Phamaceuticals Inc";"'-ium'";"1961";"quaternary ammonium derivatives";"'-ium(-ium)'";"1982";"";"";"";"";"";"Anticholinergic";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2"
"CHEMBL1229937";"DIHYDROXYACETONE";"DIHYDROXYACETONE|FEMA NO. 4033|NSC-24343|VITADYE";"FEMA NO. 4033|NSC-24343";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C(CO)CO"
"CHEMBL677";"LEVONORDEFRIN";"(-)-COBEFRIN|BA 2818|BA-2818|CORBADRINE|L-.ALPHA.-METHYLNORADRENALINE|L-NORDEFRIN|L-NOREPHEDRINE, 3,4-DIHYDROXY-|LEVONORDEFRIN|Levonordefrin|NORDEFRIN (-)-FORM|NORDEFRIN, L-|NSC-757084|Neo-Cobefrin|Nordefrin";"BA 2818|BA-2818|NSC-757084";"4.0";"Belmora Llc|Septodont Inc|Eastman Kodak Co|Deproco Inc|Dentsply Pharmaceutical|Solvay Pharmaceuticals";"";"";"";"";"1960";"";"";"";"";"";"Adrenergic (vasoconstrictor)";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";"C[C@H](N)[C@H](O)c1ccc(O)c(O)c1"
"CHEMBL2110771";"AMBUTONIUM";"AMBUTONIUM CATION|AMBUTONIUM ION";"";"4.0";"";"'-ium; -onium'";"";"quaternary ammonium derivatives; quaternary ammonium derivatives";"'-ium(-ium); -onium(-onium)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1"
"CHEMBL1908360";"EVEROLIMUS";"40-O-(2-HYDROXYETHYL)-RAPAMYCIN|AFINITOR|AFINITOR DISPERZ|CERTICAN|EVEROLIMUS|RAD 666|RAD-001|RAD-666|RAD001|SDZ RAD|SDZ-RAD|VOTUBIA|ZORTRESS";"RAD 666|RAD-001|RAD-666|RAD001|SDZ-RAD";"4.0";"Teva Pharmaceuticals Usa Inc|Alkem Laboratories Ltd|Par Pharmaceutical|Novartis Pharmaceutical Corp|Mylan Pharmaceuticals Inc|Biocon Pharma Ltd|Novartis Pharmaceuticals Corp|Hikma Pharmaceuticals Usa Inc|Breckenridge Pharmaceutical Inc";"'-imus'";"2003";"immunosuppressives";"'-imus(-imus)'";"2009";"L01EG02 | L04AA18";"L01EG - Mammalian target of rapamycin (mTOR) kinase inhibitors | L04AA - Selective immunosuppressants";"L01E - PROTEIN KINASE INHIBITORS | L04A - IMMUNOSUPPRESSANTS";"L01 - ANTINEOPLASTIC AGENTS | L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS | L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"US-8410131-B2";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"1";"0";"0";"1";"Prescription Only";"CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C"
"CHEMBL1201758";"BEPOTASTINE";"BEPOTASTINE|BETOTASTINE|Bepreve";"";"4.0";"Apotex Inc|Mylan Pharmaceuticals Inc|Bausch And Lomb Inc";"'-astine'";"2009";"antihistaminics (histamine-H1 receptor antagonists)";"'-astine(-astine)'";"2009";"";"";"";"";"";"";"US-8784789-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"1";"0";"Prescription Only";"O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1"
"CHEMBL1201608";"MUROMONAB-CD3";"ANTICD3|L04AA02|MACS GMP CD3 PURE|MUROMOMAB|MUROMONAB|MUROMONAB CD3|MUROMONAB-CD3|OKT-3|OKT3|Orthoclone OKT3";"L04AA02|OKT-3|OKT3";"4.0";"";"'-nab-'";"1989";"cannabinol derivatives";"'-nab-(-nab-)'";"1986";"L04AA02";"L04AA - Selective immunosuppressants";"L04A - IMMUNOSUPPRESSANTS";"L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"Monoclonal Antibody (immunosuppressant)";"None";"6:Antibody";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"1";"Prescription Only";""
"CHEMBL1200790";"METHYPRYLON";"METHYPRYLON|NSC-30442|Noludar";"NSC-30442";"4.0";"Hoffmann La Roche Inc";"";"";"";"";"1982";"N05CE02";"N05CE - Piperidinedione derivatives";"N05C - HYPNOTICS AND SEDATIVES";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Discontinued";"CCC1(CC)C(=O)NCC(C)C1=O"
"CHEMBL1200802";"TALBUTAL";"Lotusate|TALBUTAL";"";"4.0";"Sanofi Aventis Us Llc";"";"";"";"";"1982";"N05CA07";"N05CA - Barbiturates, plain";"N05C - HYPNOTICS AND SEDATIVES";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Discontinued";"C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O"
"CHEMBL1200821";"PROPYLIODONE";"A. G. 33-107|DIONOSIL AQUEOUS|DIONOSIL OILY|Dionosil|NSC-97103|PROPYLIODONE|PROPYLIODONUM";"A. G. 33-107|NSC-97103";"4.0";"Glaxosmithkline";"";"";"";"";"";"V08AD03";"V08AD - Non-watersoluble X-ray contrast media";"V08A - X-RAY CONTRAST MEDIA, IODINATED";"V08 - CONTRAST MEDIA";"V - VARIOUS";"Diagnostic Aid (radiopaque medium)";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"1";"0";"0";"Discontinued";"CCCOC(=O)Cn1cc(I)c(=O)c(I)c1"
"CHEMBL1201649";"ESTROGENS, CONJUGATED";"CONJUGATED ESTROGENS|Cenestin|ESTROGEN, CONJUGATED (CLASS)|ESTROGENS CONJUGATED|ESTROGENS, CONJUGATED|ESTROGENS,CONJUGATED|G03CA57|OESTROGEN|OESTROGENS CONJUGATED|Premarin|Premarin Cream";"G03CA57";"4.0";"Wyeth Ayerst Laboratories|Wyeth Pharmaceuticals Inc|Wyeth Pharmaceuticals Llc|Medpointe Pharmaceuticals Medpointe Healthcare Inc";"'estr-'";"";"estrogens";"'estr-(estr-)'";"1942";"G03CA57";"G03CA - Natural and semisynthetic estrogens, plain";"G03C - ESTROGENS";"G03 - SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM";"G - GENITO URINARY SYSTEM AND SEX HORMONES";"Estrogen";"US-6479535-B1";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"1";"1";"1";"Prescription Only";""
"CHEMBL2070241";"BREMELANOTIDE";"BREMELANOTIDE|Bremelanotide|PT-141|PT-141 FREE BASE";"PT-141|PT-141 FREE BASE";"4.0";"Palatin Technologies Inc";"'-tide'";"2005";"peptides: melanocortin receptor agonists";"'-tide(-tide (-melanotide))'";"2019";"G02CX05";"G02CX - Other gynecologicals";"G02C - OTHER GYNECOLOGICALS";"G02 - OTHER GYNECOLOGICALS";"G - GENITO URINARY SYSTEM AND SEX HORMONES";"";"US-6794489-B2";"5:Oligopeptide";"0";"1";"Single Stereoisomer";"0";"0";"1";"0";"0";"Prescription Only";"CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O"
"CHEMBL1200925";"POTASSIUM PHOSPHATE, MONOBASIC";"MONOBASIC POTASSIUM PHOSPHATE|POT DIHYDROGEN PHOS|POTASSIUM PHOSPHATE, MONOBASIC";"";"4.0";"Cmp Development Llc|Fresenius Kabi Usa Llc|B Braun Medical Inc|Icu Medical Inc|Baxter Healthcare Corp";"";"";"";"";"";"B05XA06";"B05XA - Electrolyte solutions";"B05X - I.V. SOLUTION ADDITIVES";"B05 - BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS";"B - BLOOD AND BLOOD FORMING ORGANS";"Pharmaceutic Aid (buffering agent)";"US-10632150-B1";"9:Inorganic";"0";"0";"Unknown";"0";"0";"1";"0";"0";"Prescription Only";"O=P([O-])(O)O.[K+]"
"CHEMBL363392";"MARALIXIBAT";"LOPIXIBAT|LUM-001 CATION|LUM001 CATION|MARALIXIBAT|MARALIXIBAT CATION";"LUM-001 CATION|LUM001 CATION";"4.0";"Mirum Pharmaceuticals Inc";"'-ixibat'";"2016";"ileal bile acid transporter (IBAT) inhibitors";"'-ixibat(-ixibat)'";"2021";"";"";"";"";"";"";"US-11229647-B2";"1:Synthetic Small Molecule";"0";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O"
"CHEMBL1201831";"CERTOLIZUMAB PEGOL";"CDP 870|CDP-870|CDP870|CERTOLIZUMAB PEGOL|CIMZIA|PHA-738144";"CDP 870|CDP-870|CDP870|PHA-738144";"4.0";"";"'-mab; peg-'";"2003";"monoclonal antibodies; PEGylated compounds, covalent attachment of macrogol (polyethylene glycol) polymer";"'-mab(-mab); peg-(peg-)'";"2008";"L04AB05";"L04AB - Tumor necrosis factor alpha (TNF-alpha) inhibitors";"L04A - IMMUNOSUPPRESSANTS";"L04 - IMMUNOSUPPRESSANTS";"L - ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS";"";"None";"6:Antibody";"1";"0";"Single Stereoisomer";"0";"0";"1";"0";"1";"Prescription Only";""
"CHEMBL1201117";"METHOCARBAMOL";"DELAXIN|FORBAXIN|METHOCARBAMOL|Miolaxin|NSC-170960|Neuraxin|ROBAXIN-750|Robaxin";"NSC-170960";"4.0";"Sun Pharmaceutical Industries Inc|Mlv Pharma Llc|Ascot Hosp Pharmaceuticals Inc Div Travenol Laboratories Inc|Kv Pharmaceutical Co|Watson Laboratories Inc|American Regent Inc|Auxilium Pharmaceuticals Llc|Mylan Pharmaceuticals Inc|Purepac Pharmaceutical Co|Jerome Stevens Pharmaceuticals Inc";"";"";"";"";"1957";"M03BA53 | M03BA03 | M03BA73";"M03BA - Carbamic acid esters | M03BA - Carbamic acid esters | M03BA - Carbamic acid esters";"M03B - MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS | M03B - MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS | M03B - MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS";"M03 - MUSCLE RELAXANTS | M03 - MUSCLE RELAXANTS | M03 - MUSCLE RELAXANTS";"M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM";"Relaxant (skeletal muscle)";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"1";"0";"0";"Prescription Only";"COc1ccccc1OCC(O)COC(N)=O"
